O*NET-SOC Code	Title	Task ID	Scale ID	Data Value
51-4041.00	Machinists	3098	RT	91.76
51-4041.00	Machinists	20294	IM	4.45
51-4041.00	Machinists	20294	RT	98.92
51-4041.00	Machinists	3117	IM	4.41
51-4041.00	Machinists	3117	RT	71.02
51-4041.00	Machinists	3097	IM	4.34
51-4041.00	Machinists	3097	RT	94.8
51-4041.00	Machinists	3116	IM	4.33
51-4041.00	Machinists	3116	RT	76.93
51-4041.00	Machinists	3106	IM	4.33
51-4041.00	Machinists	3106	RT	87.89
51-4041.00	Machinists	20297	IM	4.29
51-4041.00	Machinists	20297	RT	88.92
51-4041.00	Machinists	20296	IM	4.08
51-4041.00	Machinists	20296	RT	91.76
51-4041.00	Machinists	3119	IM	4.07
51-4041.00	Machinists	3119	RT	71.58
51-4041.00	Machinists	19905	IM	4.03
51-4041.00	Machinists	19905	RT	88.23
51-4041.00	Machinists	3112	IM	4.02
51-4041.00	Machinists	3112	RT	87.82
51-4041.00	Machinists	3101	IM	4.02
51-4041.00	Machinists	3101	RT	74.48
51-4041.00	Machinists	19906	IM	3.99
51-4041.00	Machinists	19906	RT	88.58
51-4041.00	Machinists	3103	IM	3.92
51-4041.00	Machinists	3103	RT	80.63
51-4041.00	Machinists	3115	IM	4.41
51-4041.00	Machinists	3115	RT	66.38
51-4041.00	Machinists	3107	IM	4.11
51-4041.00	Machinists	3107	RT	54.29
51-4041.00	Machinists	3113	IM	4.03
51-4041.00	Machinists	3113	RT	61.57
51-4041.00	Machinists	3123	IM	3.96
51-4041.00	Machinists	3123	RT	49.39
51-4041.00	Machinists	3122	IM	3.94
51-4041.00	Machinists	3122	RT	59.43
51-4041.00	Machinists	3120	IM	3.88
51-4041.00	Machinists	3120	RT	45.11
51-4041.00	Machinists	3114	IM	3.86
51-4041.00	Machinists	3114	RT	51.57
51-4041.00	Machinists	3121	IM	3.57
51-4041.00	Machinists	3121	RT	35.28
51-4041.00	Machinists	3109	IM	3.56
51-4041.00	Machinists	3109	RT	37.17
51-4051.00	Metal-Refining Furnace Operators and Tenders	10163	IM	4.62
51-4051.00	Metal-Refining Furnace Operators and Tenders	10163	RT	85.86
51-4051.00	Metal-Refining Furnace Operators and Tenders	10158	IM	4.6
51-4051.00	Metal-Refining Furnace Operators and Tenders	10158	RT	82.05
51-4051.00	Metal-Refining Furnace Operators and Tenders	10162	IM	4.54
51-4051.00	Metal-Refining Furnace Operators and Tenders	10162	RT	73.41
51-4051.00	Metal-Refining Furnace Operators and Tenders	10160	IM	4.51
51-4051.00	Metal-Refining Furnace Operators and Tenders	10160	RT	90.03
51-4051.00	Metal-Refining Furnace Operators and Tenders	10165	IM	4.49
51-4051.00	Metal-Refining Furnace Operators and Tenders	10165	RT	89.44
51-4051.00	Metal-Refining Furnace Operators and Tenders	10161	IM	4.48
51-4051.00	Metal-Refining Furnace Operators and Tenders	10161	RT	84.42
51-4051.00	Metal-Refining Furnace Operators and Tenders	10164	IM	4.4
51-4051.00	Metal-Refining Furnace Operators and Tenders	10164	RT	94.51
51-4051.00	Metal-Refining Furnace Operators and Tenders	10159	IM	4.37
51-4051.00	Metal-Refining Furnace Operators and Tenders	10159	RT	85.38
51-4051.00	Metal-Refining Furnace Operators and Tenders	10168	IM	4.27
51-4051.00	Metal-Refining Furnace Operators and Tenders	10168	RT	75.6
51-4051.00	Metal-Refining Furnace Operators and Tenders	10171	IM	4.55
51-4051.00	Metal-Refining Furnace Operators and Tenders	10171	RT	60.34
51-4051.00	Metal-Refining Furnace Operators and Tenders	10167	IM	4.35
51-4051.00	Metal-Refining Furnace Operators and Tenders	10167	RT	61.7
51-4051.00	Metal-Refining Furnace Operators and Tenders	10166	IM	4.26
51-4051.00	Metal-Refining Furnace Operators and Tenders	10166	RT	37.13
51-4051.00	Metal-Refining Furnace Operators and Tenders	10169	IM	4.24
51-4051.00	Metal-Refining Furnace Operators and Tenders	10169	RT	62.75
51-4051.00	Metal-Refining Furnace Operators and Tenders	10170	IM	4.0
51-4051.00	Metal-Refining Furnace Operators and Tenders	10170	RT	58.53
51-4051.00	Metal-Refining Furnace Operators and Tenders	10172	IM	3.72
51-4051.00	Metal-Refining Furnace Operators and Tenders	10172	RT	57.91
51-4052.00	Pourers and Casters, Metal	12007	IM	4.69
51-4052.00	Pourers and Casters, Metal	12007	RT	99.05
51-4052.00	Pourers and Casters, Metal	12008	IM	4.66
51-4052.00	Pourers and Casters, Metal	12008	RT	88.15
51-4052.00	Pourers and Casters, Metal	12016	IM	4.63
51-4052.00	Pourers and Casters, Metal	12016	RT	67.64
51-4052.00	Pourers and Casters, Metal	12009	IM	4.59
51-4052.00	Pourers and Casters, Metal	12009	RT	77.93
51-4052.00	Pourers and Casters, Metal	12006	IM	4.57
51-4052.00	Pourers and Casters, Metal	12006	RT	94.27
51-4052.00	Pourers and Casters, Metal	12015	IM	4.52
51-4052.00	Pourers and Casters, Metal	12015	RT	92.35
51-4052.00	Pourers and Casters, Metal	12010	IM	4.45
51-4052.00	Pourers and Casters, Metal	12010	RT	81.91
51-4052.00	Pourers and Casters, Metal	12011	IM	4.43
51-4052.00	Pourers and Casters, Metal	12011	RT	97.6
51-4052.00	Pourers and Casters, Metal	12019	IM	3.65
51-4052.00	Pourers and Casters, Metal	12019	RT	72.66
51-4052.00	Pourers and Casters, Metal	12017	IM	4.62
51-4052.00	Pourers and Casters, Metal	12017	RT	58.62
51-4052.00	Pourers and Casters, Metal	12012	IM	4.55
51-4052.00	Pourers and Casters, Metal	12012	RT	61.64
51-4052.00	Pourers and Casters, Metal	12014	IM	4.5
51-4052.00	Pourers and Casters, Metal	12014	RT	63.25
51-4052.00	Pourers and Casters, Metal	12018	IM	4.34
51-4052.00	Pourers and Casters, Metal	12018	RT	66.9
51-4052.00	Pourers and Casters, Metal	12021	IM	4.29
51-4052.00	Pourers and Casters, Metal	12021	RT	66.94
51-4052.00	Pourers and Casters, Metal	12013	IM	4.1
51-4052.00	Pourers and Casters, Metal	12013	RT	64.39
51-4052.00	Pourers and Casters, Metal	12020	IM	3.9
51-4052.00	Pourers and Casters, Metal	12020	RT	32.74
51-4061.00	Model Makers, Metal and Plastic	12022	IM	4.49
51-4061.00	Model Makers, Metal and Plastic	12022	RT	100.0
51-4061.00	Model Makers, Metal and Plastic	12023	IM	4.31
51-4061.00	Model Makers, Metal and Plastic	12023	RT	89.37
51-4061.00	Model Makers, Metal and Plastic	20924	IM	4.27
51-4061.00	Model Makers, Metal and Plastic	20924	RT	71.52
51-4061.00	Model Makers, Metal and Plastic	12024	IM	4.18
51-4061.00	Model Makers, Metal and Plastic	12024	RT	92.22
51-4061.00	Model Makers, Metal and Plastic	12025	IM	4.18
51-4061.00	Model Makers, Metal and Plastic	12025	RT	82.78
51-4061.00	Model Makers, Metal and Plastic	12030	IM	4.07
51-4061.00	Model Makers, Metal and Plastic	12030	RT	99.78
51-4061.00	Model Makers, Metal and Plastic	12027	IM	4.05
51-4061.00	Model Makers, Metal and Plastic	12027	RT	91.43
51-4061.00	Model Makers, Metal and Plastic	12028	IM	3.95
51-4061.00	Model Makers, Metal and Plastic	12028	RT	92.67
51-4061.00	Model Makers, Metal and Plastic	12034	IM	3.94
51-4061.00	Model Makers, Metal and Plastic	12034	RT	100.0
51-4061.00	Model Makers, Metal and Plastic	12029	IM	3.92
51-4061.00	Model Makers, Metal and Plastic	12029	RT	79.45
51-4061.00	Model Makers, Metal and Plastic	12031	IM	3.9
51-4061.00	Model Makers, Metal and Plastic	12031	RT	83.0
51-4061.00	Model Makers, Metal and Plastic	12026	IM	3.5
51-4061.00	Model Makers, Metal and Plastic	12026	RT	82.14
51-4061.00	Model Makers, Metal and Plastic	12032	IM	3.49
51-4061.00	Model Makers, Metal and Plastic	12032	RT	92.04
51-4061.00	Model Makers, Metal and Plastic	20925	IM	3.81
51-4061.00	Model Makers, Metal and Plastic	20925	RT	54.14
51-4061.00	Model Makers, Metal and Plastic	12033	IM	3.02
51-4061.00	Model Makers, Metal and Plastic	12033	RT	43.71
51-4061.00	Model Makers, Metal and Plastic	12035	IM	2.29
51-4061.00	Model Makers, Metal and Plastic	12035	RT	29.39
51-4062.00	Patternmakers, Metal and Plastic	12038	IM	4.38
51-4062.00	Patternmakers, Metal and Plastic	12038	RT	91.11
51-4062.00	Patternmakers, Metal and Plastic	12036	IM	4.36
51-4062.00	Patternmakers, Metal and Plastic	12036	RT	95.39
51-4062.00	Patternmakers, Metal and Plastic	12042	IM	3.85
51-4062.00	Patternmakers, Metal and Plastic	12042	RT	82.9
51-4062.00	Patternmakers, Metal and Plastic	12041	IM	3.84
51-4062.00	Patternmakers, Metal and Plastic	12041	RT	78.5
51-4062.00	Patternmakers, Metal and Plastic	12037	IM	3.79
51-4062.00	Patternmakers, Metal and Plastic	12037	RT	85.37
51-4062.00	Patternmakers, Metal and Plastic	12045	IM	3.69
51-4062.00	Patternmakers, Metal and Plastic	12045	RT	72.75
51-4062.00	Patternmakers, Metal and Plastic	12044	IM	3.55
51-4062.00	Patternmakers, Metal and Plastic	12044	RT	87.48
51-4062.00	Patternmakers, Metal and Plastic	12046	IM	3.49
51-4062.00	Patternmakers, Metal and Plastic	12046	RT	82.66
51-4062.00	Patternmakers, Metal and Plastic	12039	IM	4.56
51-4062.00	Patternmakers, Metal and Plastic	12039	RT	60.18
51-4062.00	Patternmakers, Metal and Plastic	21025	IM	4.19
51-4062.00	Patternmakers, Metal and Plastic	21025	RT	33.91
51-4062.00	Patternmakers, Metal and Plastic	12040	IM	3.55
51-4062.00	Patternmakers, Metal and Plastic	12040	RT	60.71
51-4062.00	Patternmakers, Metal and Plastic	12043	IM	3.19
51-4062.00	Patternmakers, Metal and Plastic	12043	RT	56.03
51-4062.00	Patternmakers, Metal and Plastic	12049	IM	3.06
51-4062.00	Patternmakers, Metal and Plastic	12049	RT	52.95
51-4062.00	Patternmakers, Metal and Plastic	12047	IM	3.05
51-4062.00	Patternmakers, Metal and Plastic	12047	RT	57.99
51-4062.00	Patternmakers, Metal and Plastic	12048	IM	2.94
51-4062.00	Patternmakers, Metal and Plastic	12048	RT	45.91
51-4071.00	Foundry Mold and Coremakers	12050	IM	4.68
51-4071.00	Foundry Mold and Coremakers	12050	RT	99.25
51-4071.00	Foundry Mold and Coremakers	12055	IM	4.64
51-4071.00	Foundry Mold and Coremakers	12055	RT	77.84
51-4071.00	Foundry Mold and Coremakers	12053	IM	4.64
51-4071.00	Foundry Mold and Coremakers	12053	RT	75.88
51-4071.00	Foundry Mold and Coremakers	12054	IM	4.64
51-4071.00	Foundry Mold and Coremakers	12054	RT	70.21
51-4071.00	Foundry Mold and Coremakers	12052	IM	4.53
51-4071.00	Foundry Mold and Coremakers	12052	RT	79.52
51-4071.00	Foundry Mold and Coremakers	12059	IM	4.5
51-4071.00	Foundry Mold and Coremakers	12059	RT	67.38
51-4071.00	Foundry Mold and Coremakers	12051	IM	4.44
51-4071.00	Foundry Mold and Coremakers	12051	RT	87.05
51-4071.00	Foundry Mold and Coremakers	12058	IM	4.27
51-4071.00	Foundry Mold and Coremakers	12058	RT	75.98
51-4071.00	Foundry Mold and Coremakers	12057	IM	4.26
51-4071.00	Foundry Mold and Coremakers	12057	RT	77.07
51-4071.00	Foundry Mold and Coremakers	12056	IM	4.61
51-4071.00	Foundry Mold and Coremakers	12056	RT	54.4
51-4071.00	Foundry Mold and Coremakers	12061	IM	4.44
51-4071.00	Foundry Mold and Coremakers	12061	RT	40.02
51-4071.00	Foundry Mold and Coremakers	12060	IM	4.41
51-4071.00	Foundry Mold and Coremakers	12060	RT	51.65
51-4071.00	Foundry Mold and Coremakers	12062	IM	4.32
51-4071.00	Foundry Mold and Coremakers	12062	RT	61.59
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10174	IM	4.49
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10174	RT	79.88
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10173	IM	4.38
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10173	RT	83.6
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10175	IM	4.28
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10175	RT	68.96
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10177	IM	4.2
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10177	RT	78.73
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10186	IM	4.09
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10186	RT	75.1
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10184	IM	4.01
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10184	RT	76.01
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10192	IM	3.9
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10192	RT	72.48
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10188	IM	3.88
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10188	RT	76.28
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10197	IM	3.74
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10197	RT	72.61
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10195	IM	3.63
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10195	RT	69.91
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10194	IM	3.88
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10194	RT	61.9
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10181	IM	3.88
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10181	RT	63.55
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10182	IM	3.83
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10182	RT	56.71
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10191	IM	3.75
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10191	RT	62.4
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10178	IM	3.72
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10178	RT	54.9
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10196	IM	3.72
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10196	RT	58.63
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10203	IM	3.69
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10203	RT	52.13
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10198	IM	3.69
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10198	RT	55.35
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10189	IM	3.69
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10189	RT	47.89
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10200	IM	3.68
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10200	RT	49.57
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10187	IM	3.67
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10187	RT	45.57
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10199	IM	3.66
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10199	RT	41.35
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10176	IM	3.65
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10176	RT	62.68
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10180	IM	3.64
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10180	RT	50.34
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10183	IM	3.62
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10183	RT	33.41
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10185	IM	3.59
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10185	RT	39.02
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10193	IM	3.56
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10193	RT	56.89
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10190	IM	3.4
51-4072.00	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	10190	RT	25.61
